"","exp","id","condition","block","isold","item","rating"
"10902","SB2020_e1","SB2020_e1_28","FixedStudy",2,0,"compass",2
"10903","SB2020_e1","SB2020_e1_28","FixedStudy",2,0,"padlock",2
"10904","SB2020_e1","SB2020_e1_28","FixedStudy",2,0,"trailer",2
"10905","SB2020_e1","SB2020_e1_28","FixedStudy",2,0,"ailment",2
"10906","SB2020_e1","SB2020_e1_28","FixedStudy",2,1,"brewery",6
"10907","SB2020_e1","SB2020_e1_28","FixedStudy",2,1,"refugee",2
"10908","SB2020_e1","SB2020_e1_28","FixedStudy",2,1,"sweater",1
"10909","SB2020_e1","SB2020_e1_28","FixedStudy",2,0,"preface",1
"10910","SB2020_e1","SB2020_e1_28","FixedStudy",2,1,"retreat",1
"10911","SB2020_e1","SB2020_e1_28","FixedStudy",2,0,"showmen",1
"10912","SB2020_e1","SB2020_e1_28","FixedStudy",2,0,"wastrel",4
"10913","SB2020_e1","SB2020_e1_28","FixedStudy",2,0,"grandma",2
"10914","SB2020_e1","SB2020_e1_28","FixedStudy",2,1,"sunrise",2
"10915","SB2020_e1","SB2020_e1_28","FixedStudy",2,0,"alimony",2
"10916","SB2020_e1","SB2020_e1_28","FixedStudy",2,1,"villain",6
"10917","SB2020_e1","SB2020_e1_28","FixedStudy",2,0,"atrophy",3
"10918","SB2020_e1","SB2020_e1_28","FixedStudy",2,1,"plateau",6
"10919","SB2020_e1","SB2020_e1_28","FixedStudy",2,1,"tuscany",6
"10920","SB2020_e1","SB2020_e1_28","FixedStudy",2,0,"scourge",4
"10921","SB2020_e1","SB2020_e1_29","FixedStudy",1,0,"planter",6
"10922","SB2020_e1","SB2020_e1_29","FixedStudy",1,0,"subsoil",2
"10923","SB2020_e1","SB2020_e1_29","FixedStudy",1,1,"pilgrim",4
"10924","SB2020_e1","SB2020_e1_29","FixedStudy",1,0,"vanilla",1
"10925","SB2020_e1","SB2020_e1_29","FixedStudy",1,0,"spiller",3
"10926","SB2020_e1","SB2020_e1_29","FixedStudy",1,1,"anomaly",4
"10927","SB2020_e1","SB2020_e1_29","FixedStudy",1,1,"whiskey",6
"10928","SB2020_e1","SB2020_e1_29","FixedStudy",1,1,"hacksaw",6
"10929","SB2020_e1","SB2020_e1_29","FixedStudy",1,0,"anguish",3
"10930","SB2020_e1","SB2020_e1_29","FixedStudy",1,1,"fixture",5
"10931","SB2020_e1","SB2020_e1_29","FixedStudy",1,0,"malaise",4
"10932","SB2020_e1","SB2020_e1_29","FixedStudy",1,0,"airport",1
"10933","SB2020_e1","SB2020_e1_29","FixedStudy",1,1,"hatchet",4
"10934","SB2020_e1","SB2020_e1_29","FixedStudy",1,1,"compost",6
"10935","SB2020_e1","SB2020_e1_29","FixedStudy",1,1,"asphalt",5
"10936","SB2020_e1","SB2020_e1_29","FixedStudy",1,0,"backlog",3
"10937","SB2020_e1","SB2020_e1_29","FixedStudy",1,0,"picking",2
"10938","SB2020_e1","SB2020_e1_29","FixedStudy",1,1,"bigotry",3
"10939","SB2020_e1","SB2020_e1_29","FixedStudy",1,1,"slumber",4
"10940","SB2020_e1","SB2020_e1_29","FixedStudy",1,1,"comrade",6
"10941","SB2020_e1","SB2020_e1_29","FixedStudy",1,0,"gateway",4
"10942","SB2020_e1","SB2020_e1_29","FixedStudy",1,1,"arousal",6
"10943","SB2020_e1","SB2020_e1_29","FixedStudy",1,1,"lexicon",5
"10944","SB2020_e1","SB2020_e1_29","FixedStudy",1,1,"animism",4
"10945","SB2020_e1","SB2020_e1_29","FixedStudy",1,0,"passive",2
"10946","SB2020_e1","SB2020_e1_29","FixedStudy",1,1,"statute",5
"10947","SB2020_e1","SB2020_e1_29","FixedStudy",1,0,"drizzle",3
"10948","SB2020_e1","SB2020_e1_29","FixedStudy",1,1,"capture",6
"10949","SB2020_e1","SB2020_e1_29","FixedStudy",1,0,"lecture",1
"10950","SB2020_e1","SB2020_e1_29","FixedStudy",1,0,"vintage",1
"10951","SB2020_e1","SB2020_e1_29","FixedStudy",1,0,"cruelty",3
"10952","SB2020_e1","SB2020_e1_29","FixedStudy",1,1,"tenancy",5
"10953","SB2020_e1","SB2020_e1_29","FixedStudy",1,0,"texture",2
"10954","SB2020_e1","SB2020_e1_29","FixedStudy",1,0,"chimney",4
"10955","SB2020_e1","SB2020_e1_29","FixedStudy",1,1,"postmen",4
"10956","SB2020_e1","SB2020_e1_29","FixedStudy",1,1,"caliper",5
"10957","SB2020_e1","SB2020_e1_29","FixedStudy",1,0,"ticking",3
"10958","SB2020_e1","SB2020_e1_29","FixedStudy",1,0,"actress",2
"10959","SB2020_e1","SB2020_e1_29","FixedStudy",1,1,"prophet",6
"10960","SB2020_e1","SB2020_e1_29","FixedStudy",1,1,"outline",3
"10961","SB2020_e1","SB2020_e1_29","FixedStudy",1,0,"cunning",4
"10962","SB2020_e1","SB2020_e1_29","FixedStudy",1,0,"residue",2
"10963","SB2020_e1","SB2020_e1_29","FixedStudy",1,1,"dreamer",5
"10964","SB2020_e1","SB2020_e1_29","FixedStudy",1,0,"esquire",2
"10965","SB2020_e1","SB2020_e1_29","FixedStudy",1,0,"adviser",4
"10966","SB2020_e1","SB2020_e1_29","FixedStudy",1,1,"overlap",1
"10967","SB2020_e1","SB2020_e1_29","FixedStudy",1,0,"voyager",3
"10968","SB2020_e1","SB2020_e1_29","FixedStudy",1,1,"spangle",5
"10969","SB2020_e1","SB2020_e1_29","FixedStudy",1,0,"wayside",4
"10970","SB2020_e1","SB2020_e1_29","FixedStudy",1,0,"pronoun",2
"10971","SB2020_e1","SB2020_e1_29","FixedStudy",1,1,"digital",6
"10972","SB2020_e1","SB2020_e1_29","FixedStudy",1,0,"outrage",3
"10973","SB2020_e1","SB2020_e1_29","FixedStudy",1,1,"surfeit",2
"10974","SB2020_e1","SB2020_e1_29","FixedStudy",1,1,"insulin",4
"10975","SB2020_e1","SB2020_e1_29","FixedStudy",1,0,"devisee",1
"10976","SB2020_e1","SB2020_e1_29","FixedStudy",1,0,"servant",4
"10977","SB2020_e1","SB2020_e1_29","FixedStudy",1,1,"salient",6
"10978","SB2020_e1","SB2020_e1_29","FixedStudy",1,1,"cavalry",5
"10979","SB2020_e1","SB2020_e1_29","FixedStudy",1,0,"quantum",2
"10980","SB2020_e1","SB2020_e1_29","FixedStudy",1,1,"diocese",6
"10981","SB2020_e1","SB2020_e1_29","FixedStudy",1,0,"pickaxe",4
"10982","SB2020_e1","SB2020_e1_29","FixedStudy",1,0,"booster",3
"10983","SB2020_e1","SB2020_e1_29","FixedStudy",1,0,"dessert",1
"10984","SB2020_e1","SB2020_e1_29","FixedStudy",1,0,"pyramid",2
"10985","SB2020_e1","SB2020_e1_29","FixedStudy",1,1,"discard",3
"10986","SB2020_e1","SB2020_e1_29","FixedStudy",1,0,"jitters",3
"10987","SB2020_e1","SB2020_e1_29","FixedStudy",1,1,"perfume",4
"10988","SB2020_e1","SB2020_e1_29","FixedStudy",1,0,"abandon",2
"10989","SB2020_e1","SB2020_e1_29","FixedStudy",1,0,"impulse",5
"10990","SB2020_e1","SB2020_e1_29","FixedStudy",1,1,"footman",3
"10991","SB2020_e1","SB2020_e1_29","FixedStudy",1,0,"consort",2
"10992","SB2020_e1","SB2020_e1_29","FixedStudy",1,0,"stadium",3
"10993","SB2020_e1","SB2020_e1_29","FixedStudy",1,0,"advisor",4
"10994","SB2020_e1","SB2020_e1_29","FixedStudy",1,1,"magenta",5
"10995","SB2020_e1","SB2020_e1_29","FixedStudy",1,1,"floater",6
"10996","SB2020_e1","SB2020_e1_29","FixedStudy",1,0,"cushion",1
"10997","SB2020_e1","SB2020_e1_29","FixedStudy",1,0,"cripple",2
"10998","SB2020_e1","SB2020_e1_29","FixedStudy",1,1,"slipper",4
"10999","SB2020_e1","SB2020_e1_29","FixedStudy",1,1,"typhoid",4
"11000","SB2020_e1","SB2020_e1_29","FixedStudy",1,0,"recital",3
"11001","SB2020_e1","SB2020_e1_29","FixedStudy",1,1,"perjury",2
"11002","SB2020_e1","SB2020_e1_29","FixedStudy",1,1,"monarch",5
"11003","SB2020_e1","SB2020_e1_29","FixedStudy",1,1,"carcass",5
"11004","SB2020_e1","SB2020_e1_29","FixedStudy",1,1,"potency",6
"11005","SB2020_e1","SB2020_e1_29","FixedStudy",1,0,"trustee",4
"11006","SB2020_e1","SB2020_e1_29","FixedStudy",1,0,"trigger",1
"11007","SB2020_e1","SB2020_e1_29","FixedStudy",1,1,"workman",2
"11008","SB2020_e1","SB2020_e1_29","FixedStudy",1,0,"thermos",4
"11009","SB2020_e1","SB2020_e1_29","FixedStudy",1,0,"outgrow",3
"11010","SB2020_e1","SB2020_e1_29","FixedStudy",1,1,"tableau",5
"11011","SB2020_e1","SB2020_e1_29","FixedStudy",1,1,"turbine",6
"11012","SB2020_e1","SB2020_e1_29","FixedStudy",1,0,"hillman",2
"11013","SB2020_e1","SB2020_e1_29","FixedStudy",1,0,"skinner",4
"11014","SB2020_e1","SB2020_e1_29","FixedStudy",1,1,"synonym",5
"11015","SB2020_e1","SB2020_e1_29","FixedStudy",1,0,"pastime",3
"11016","SB2020_e1","SB2020_e1_29","FixedStudy",1,0,"cleaner",1
"11017","SB2020_e1","SB2020_e1_29","FixedStudy",1,1,"chutney",5
"11018","SB2020_e1","SB2020_e1_29","FixedStudy",1,1,"charmer",4
"11019","SB2020_e1","SB2020_e1_29","FixedStudy",1,1,"siamese",6
"11020","SB2020_e1","SB2020_e1_29","FixedStudy",1,1,"protein",6
"11021","SB2020_e1","SB2020_e1_29","FixedStudy",1,0,"dictate",4
"11022","SB2020_e1","SB2020_e1_29","FixedStudy",1,1,"reverie",3
"11023","SB2020_e1","SB2020_e1_29","FixedStudy",1,1,"trickle",5
"11024","SB2020_e1","SB2020_e1_29","FixedStudy",1,0,"emerald",2
"11025","SB2020_e1","SB2020_e1_29","FixedStudy",1,0,"skipper",1
"11026","SB2020_e1","SB2020_e1_29","FixedStudy",1,1,"patriot",6
"11027","SB2020_e1","SB2020_e1_29","FixedStudy",1,1,"primate",5
"11028","SB2020_e1","SB2020_e1_29","FixedStudy",1,0,"crudity",2
"11029","SB2020_e1","SB2020_e1_29","FixedStudy",1,1,"pottery",6
"11030","SB2020_e1","SB2020_e1_29","FixedStudy",1,1,"veteran",4
"11031","SB2020_e1","SB2020_e1_29","FixedStudy",1,0,"brigade",3
"11032","SB2020_e1","SB2020_e1_29","FixedStudy",1,0,"holland",1
"11033","SB2020_e1","SB2020_e1_29","FixedStudy",1,0,"cognate",1
"11034","SB2020_e1","SB2020_e1_29","FixedStudy",1,1,"anatomy",2
"11035","SB2020_e1","SB2020_e1_29","FixedStudy",1,0,"cabinet",4
"11036","SB2020_e1","SB2020_e1_29","FixedStudy",1,1,"novelty",6
"11037","SB2020_e1","SB2020_e1_29","FixedStudy",1,0,"quibble",3
"11038","SB2020_e1","SB2020_e1_29","FixedStudy",1,1,"kindred",6
"11039","SB2020_e1","SB2020_e1_29","FixedStudy",1,0,"lantern",4
"11040","SB2020_e1","SB2020_e1_29","FixedStudy",1,1,"ruffian",6
"11041","SB2020_e1","SB2020_e1_29","FixedStudy",1,0,"granite",2
"11042","SB2020_e1","SB2020_e1_29","FixedStudy",1,1,"hostler",3
"11043","SB2020_e1","SB2020_e1_29","FixedStudy",1,1,"painter",5
"11044","SB2020_e1","SB2020_e1_29","FixedStudy",1,0,"foreman",2
"11045","SB2020_e1","SB2020_e1_29","FixedStudy",1,1,"diagram",6
"11046","SB2020_e1","SB2020_e1_29","FixedStudy",1,0,"defence",4
"11047","SB2020_e1","SB2020_e1_29","FixedStudy",1,0,"ocarina",4
"11048","SB2020_e1","SB2020_e1_29","FixedStudy",1,1,"polemic",6
"11049","SB2020_e1","SB2020_e1_29","FixedStudy",1,0,"sternum",3
"11050","SB2020_e1","SB2020_e1_29","FixedStudy",1,0,"persian",5
"11051","SB2020_e1","SB2020_e1_29","FixedStudy",1,0,"pleader",4
"11052","SB2020_e1","SB2020_e1_29","FixedStudy",1,0,"impiety",2
"11053","SB2020_e1","SB2020_e1_29","FixedStudy",1,1,"haddock",3
"11054","SB2020_e1","SB2020_e1_29","FixedStudy",1,0,"orderly",4
"11055","SB2020_e1","SB2020_e1_29","FixedStudy",1,0,"panther",2
"11056","SB2020_e1","SB2020_e1_29","FixedStudy",1,1,"sulphur",4
"11057","SB2020_e1","SB2020_e1_29","FixedStudy",1,0,"fighter",5
"11058","SB2020_e1","SB2020_e1_29","FixedStudy",1,1,"handler",4
"11059","SB2020_e1","SB2020_e1_29","FixedStudy",1,0,"tobacco",1
"11060","SB2020_e1","SB2020_e1_29","FixedStudy",1,1,"descent",6
"11061","SB2020_e1","SB2020_e1_29","FixedStudy",1,0,"monsoon",4
"11062","SB2020_e1","SB2020_e1_29","FixedStudy",1,0,"cricket",1
"11063","SB2020_e1","SB2020_e1_29","FixedStudy",1,0,"vaccine",2
"11064","SB2020_e1","SB2020_e1_29","FixedStudy",1,1,"glimmer",5
"11065","SB2020_e1","SB2020_e1_29","FixedStudy",1,0,"penance",4
"11066","SB2020_e1","SB2020_e1_29","FixedStudy",1,1,"witness",4
"11067","SB2020_e1","SB2020_e1_29","FixedStudy",1,1,"urinary",6
"11068","SB2020_e1","SB2020_e1_29","FixedStudy",1,1,"buffoon",6
"11069","SB2020_e1","SB2020_e1_29","FixedStudy",1,1,"canvass",4
"11070","SB2020_e1","SB2020_e1_29","FixedStudy",1,1,"epitome",3
"11071","SB2020_e1","SB2020_e1_29","FixedStudy",1,0,"forfeit",3
"11072","SB2020_e1","SB2020_e1_29","FixedStudy",1,1,"steeple",3
"11073","SB2020_e1","SB2020_e1_29","FixedStudy",1,1,"postman",5
"11074","SB2020_e1","SB2020_e1_29","FixedStudy",1,0,"theorem",2
"11075","SB2020_e1","SB2020_e1_29","FixedStudy",1,0,"stubble",4
"11076","SB2020_e1","SB2020_e1_29","FixedStudy",1,0,"fatigue",1
"11077","SB2020_e1","SB2020_e1_29","FixedStudy",1,0,"curtain",3
"11078","SB2020_e1","SB2020_e1_29","FixedStudy",1,0,"arsenal",2
"11079","SB2020_e1","SB2020_e1_29","FixedStudy",1,1,"majesty",6
"11080","SB2020_e1","SB2020_e1_29","FixedStudy",1,1,"commune",4
"11081","SB2020_e1","SB2020_e1_29","FixedStudy",1,1,"viceroy",5
"11082","SB2020_e1","SB2020_e1_29","FixedStudy",1,0,"academy",4
"11083","SB2020_e1","SB2020_e1_29","FixedStudy",1,1,"tumbler",3
"11084","SB2020_e1","SB2020_e1_29","FixedStudy",1,0,"grizzly",2
"11085","SB2020_e1","SB2020_e1_29","FixedStudy",1,0,"whisper",3
"11086","SB2020_e1","SB2020_e1_29","FixedStudy",1,1,"stardom",4
"11087","SB2020_e1","SB2020_e1_29","FixedStudy",1,0,"kingpin",3
"11088","SB2020_e1","SB2020_e1_29","FixedStudy",1,1,"edifice",4
"11089","SB2020_e1","SB2020_e1_29","FixedStudy",1,1,"arbiter",2
"11090","SB2020_e1","SB2020_e1_29","FixedStudy",1,1,"warhead",2
"11091","SB2020_e1","SB2020_e1_29","FixedStudy",1,1,"aspirin",6
"11092","SB2020_e1","SB2020_e1_29","FixedStudy",1,0,"seaside",3
"11093","SB2020_e1","SB2020_e1_29","FixedStudy",1,0,"suction",4
"11094","SB2020_e1","SB2020_e1_29","FixedStudy",1,1,"alumnae",5
"11095","SB2020_e1","SB2020_e1_29","FixedStudy",1,1,"dresser",2
"11096","SB2020_e1","SB2020_e1_29","FixedStudy",1,0,"suspect",3
"11097","SB2020_e1","SB2020_e1_29","FixedStudy",1,1,"rapture ",2
"11098","SB2020_e1","SB2020_e1_29","FixedStudy",1,1,"glamour",4
"11099","SB2020_e1","SB2020_e1_29","FixedStudy",1,0,"kinetic",4
"11100","SB2020_e1","SB2020_e1_29","FixedStudy",1,0,"utopian",2
"11101","SB2020_e1","SB2020_e1_29","FixedStudy",1,1,"muezzin",5
"11102","SB2020_e1","SB2020_e1_29","FixedStudy",1,1,"dualism",6
"11103","SB2020_e1","SB2020_e1_29","FixedStudy",1,1,"rivalry",5
"11104","SB2020_e1","SB2020_e1_29","FixedStudy",1,1,"shuffle",6
"11105","SB2020_e1","SB2020_e1_29","FixedStudy",1,0,"bastion",3
"11106","SB2020_e1","SB2020_e1_29","FixedStudy",1,1,"figment",3
"11107","SB2020_e1","SB2020_e1_29","FixedStudy",1,1,"paragon",5
"11108","SB2020_e1","SB2020_e1_29","FixedStudy",1,1,"weekday",4
"11109","SB2020_e1","SB2020_e1_29","FixedStudy",1,0,"settler",3
"11110","SB2020_e1","SB2020_e1_29","FixedStudy",1,0,"harness",2
"11111","SB2020_e1","SB2020_e1_29","FixedStudy",1,1,"fascist",5
"11112","SB2020_e1","SB2020_e1_29","FixedStudy",1,1,"foliage",1
"11113","SB2020_e1","SB2020_e1_29","FixedStudy",1,1,"holiday",6
"11114","SB2020_e1","SB2020_e1_29","FixedStudy",1,1,"arabian",4
"11115","SB2020_e1","SB2020_e1_29","FixedStudy",1,1,"calorie",5
"11116","SB2020_e1","SB2020_e1_29","FixedStudy",1,0,"pitfall",1
"11117","SB2020_e1","SB2020_e1_29","FixedStudy",1,0,"printer",4
"11118","SB2020_e1","SB2020_e1_29","FixedStudy",1,1,"liqueur",6
"11119","SB2020_e1","SB2020_e1_29","FixedStudy",1,0,"outward",2
"11120","SB2020_e1","SB2020_e1_29","FixedStudy",1,0,"analyst",3
"11121","SB2020_e1","SB2020_e1_29","FixedStudy",1,0,"rebirth",3
"11122","SB2020_e1","SB2020_e1_29","FixedStudy",1,0,"shooter",5
"11123","SB2020_e1","SB2020_e1_29","FixedStudy",1,1,"antique",6
"11124","SB2020_e1","SB2020_e1_29","FixedStudy",1,1,"lucifer",6
"11125","SB2020_e1","SB2020_e1_29","FixedStudy",1,1,"phoenix",1
"11126","SB2020_e1","SB2020_e1_29","FixedStudy",1,1,"mastiff",6
"11127","SB2020_e1","SB2020_e1_29","FixedStudy",1,0,"hairpin",4
"11128","SB2020_e1","SB2020_e1_29","FixedStudy",1,0,"seminar",2
"11129","SB2020_e1","SB2020_e1_29","FixedStudy",1,1,"varnish",5
"11130","SB2020_e1","SB2020_e1_29","FixedStudy",1,1,"sausage",6
"11131","SB2020_e1","SB2020_e1_29","FixedStudy",1,0,"madonna",4
"11132","SB2020_e1","SB2020_e1_29","FixedStudy",1,1,"thinker",5
"11133","SB2020_e1","SB2020_e1_29","FixedStudy",1,1,"regency",6
"11134","SB2020_e1","SB2020_e1_29","FixedStudy",1,0,"premise",3
"11135","SB2020_e1","SB2020_e1_29","FixedStudy",1,0,"pioneer",2
"11136","SB2020_e1","SB2020_e1_29","FixedStudy",1,1,"catcher",5
"11137","SB2020_e1","SB2020_e1_29","FixedStudy",1,0,"boulder",4
"11138","SB2020_e1","SB2020_e1_29","FixedStudy",1,1,"hostage",3
"11139","SB2020_e1","SB2020_e1_29","FixedStudy",1,0,"overlay",4
"11140","SB2020_e1","SB2020_e1_29","FixedStudy",1,0,"discord",1
"11141","SB2020_e1","SB2020_e1_29","FixedStudy",1,0,"platoon",4
"11142","SB2020_e1","SB2020_e1_29","FixedStudy",1,0,"nurture",3
"11143","SB2020_e1","SB2020_e1_29","FixedStudy",1,1,"anchovy",1
"11144","SB2020_e1","SB2020_e1_29","FixedStudy",1,1,"quintet",6
"11145","SB2020_e1","SB2020_e1_29","FixedStudy",1,1,"parapet",5
"11146","SB2020_e1","SB2020_e1_29","FixedStudy",1,1,"sleeper",3
"11147","SB2020_e1","SB2020_e1_29","FixedStudy",1,1,"destiny",2
"11148","SB2020_e1","SB2020_e1_29","FixedStudy",1,1,"stopper",4
"11149","SB2020_e1","SB2020_e1_29","FixedStudy",1,0,"goddess",2
"11150","SB2020_e1","SB2020_e1_29","FixedStudy",1,0,"perusal",3
"11151","SB2020_e1","SB2020_e1_29","FixedStudy",1,0,"sleight",4
"11152","SB2020_e1","SB2020_e1_29","FixedStudy",1,0,"pasture",3
"11153","SB2020_e1","SB2020_e1_29","FixedStudy",1,0,"scuffle",5
"11154","SB2020_e1","SB2020_e1_29","FixedStudy",1,0,"incense",5
"11155","SB2020_e1","SB2020_e1_29","FixedStudy",1,0,"bedtime",2
"11156","SB2020_e1","SB2020_e1_29","FixedStudy",1,1,"burglar",6
"11157","SB2020_e1","SB2020_e1_29","FixedStudy",1,1,"vinegar",6
"11158","SB2020_e1","SB2020_e1_29","FixedStudy",1,0,"fuchsia",6
"11159","SB2020_e1","SB2020_e1_29","FixedStudy",1,1,"masseur",6
"11160","SB2020_e1","SB2020_e1_29","FixedStudy",1,0,"spectre",3
"11161","SB2020_e1","SB2020_e1_29","FixedStudy",1,1,"lampoon",5
"11162","SB2020_e1","SB2020_e1_29","FixedStudy",1,0,"shipper",1
"11163","SB2020_e1","SB2020_e1_29","FixedStudy",1,0,"crimean",1
"11164","SB2020_e1","SB2020_e1_29","FixedStudy",1,1,"impetus",2
"11165","SB2020_e1","SB2020_e1_29","FixedStudy",1,0,"caution",1
"11166","SB2020_e1","SB2020_e1_29","FixedStudy",1,0,"novelty",4
"11167","SB2020_e1","SB2020_e1_29","FixedStudy",1,1,"inverse",5
"11168","SB2020_e1","SB2020_e1_29","FixedStudy",1,1,"surgeon",4
"11169","SB2020_e1","SB2020_e1_29","FixedStudy",1,1,"consent",5
"11170","SB2020_e1","SB2020_e1_29","FixedStudy",1,1,"squeeze",6
"11171","SB2020_e1","SB2020_e1_29","FixedStudy",1,0,"utility",4
"11172","SB2020_e1","SB2020_e1_29","FixedStudy",1,0,"trimmer",3
"11173","SB2020_e1","SB2020_e1_29","FixedStudy",1,1,"rooster",4
"11174","SB2020_e1","SB2020_e1_29","FixedStudy",1,0,"rotunda",2
"11175","SB2020_e1","SB2020_e1_29","FixedStudy",1,1,"matting",2
"11176","SB2020_e1","SB2020_e1_29","FixedStudy",1,1,"showman",6
"11177","SB2020_e1","SB2020_e1_29","FixedStudy",1,0,"hessian",3
"11178","SB2020_e1","SB2020_e1_29","FixedStudy",1,0,"sandman",3
"11179","SB2020_e1","SB2020_e1_29","FixedStudy",1,0,"mansion",2
"11180","SB2020_e1","SB2020_e1_29","FixedStudy",1,1,"leasing",5
"11181","SB2020_e1","SB2020_e1_29","VariableStudy",2,1,"patriot",4
"11182","SB2020_e1","SB2020_e1_29","VariableStudy",2,1,"vinegar",6
"11183","SB2020_e1","SB2020_e1_29","VariableStudy",2,0,"pitfall",1
"11184","SB2020_e1","SB2020_e1_29","VariableStudy",2,1,"stardom",3
"11185","SB2020_e1","SB2020_e1_29","VariableStudy",2,1,"postmen",4
"11186","SB2020_e1","SB2020_e1_29","VariableStudy",2,1,"primate",5
"11187","SB2020_e1","SB2020_e1_29","VariableStudy",2,1,"sausage",6
"11188","SB2020_e1","SB2020_e1_29","VariableStudy",2,1,"sulphur",4
"11189","SB2020_e1","SB2020_e1_29","VariableStudy",2,1,"hatchet",6
"11190","SB2020_e1","SB2020_e1_29","VariableStudy",2,1,"veteran",2
"11191","SB2020_e1","SB2020_e1_29","VariableStudy",2,1,"descent",4
"11192","SB2020_e1","SB2020_e1_29","VariableStudy",2,1,"fixture",6
"11193","SB2020_e1","SB2020_e1_29","VariableStudy",2,0,"kingpin",3
"11194","SB2020_e1","SB2020_e1_29","VariableStudy",2,0,"grizzly",1
"11195","SB2020_e1","SB2020_e1_29","VariableStudy",2,1,"animism",2
"11196","SB2020_e1","SB2020_e1_29","VariableStudy",2,0,"cruelty",5
"11197","SB2020_e1","SB2020_e1_29","VariableStudy",2,0,"skipper",4
"11198","SB2020_e1","SB2020_e1_29","VariableStudy",2,1,"viceroy",5
"11199","SB2020_e1","SB2020_e1_29","VariableStudy",2,1,"typhoid",6
"11200","SB2020_e1","SB2020_e1_29","VariableStudy",2,0,"mansion",4
"11201","SB2020_e1","SB2020_e1_29","VariableStudy",2,1,"catcher",3
"11202","SB2020_e1","SB2020_e1_29","VariableStudy",2,0,"utopian",4
"11203","SB2020_e1","SB2020_e1_29","VariableStudy",2,0,"fuchsia",2
"11204","SB2020_e1","SB2020_e1_29","VariableStudy",2,1,"overlap",5
"11205","SB2020_e1","SB2020_e1_29","VariableStudy",2,0,"scuffle",2
"11206","SB2020_e1","SB2020_e1_29","VariableStudy",2,1,"buffoon",4
"11207","SB2020_e1","SB2020_e1_29","VariableStudy",2,1,"turbine",3
"11208","SB2020_e1","SB2020_e1_29","VariableStudy",2,0,"shooter",1
"11209","SB2020_e1","SB2020_e1_29","VariableStudy",2,0,"vintage",4
"11210","SB2020_e1","SB2020_e1_29","VariableStudy",2,0,"settler",3
"11211","SB2020_e1","SB2020_e1_29","VariableStudy",2,1,"lucifer",5
"11212","SB2020_e1","SB2020_e1_29","VariableStudy",2,1,"discard",4
"11213","SB2020_e1","SB2020_e1_29","VariableStudy",2,0,"chimney",2
"11214","SB2020_e1","SB2020_e1_29","VariableStudy",2,0,"subsoil",4
"11215","SB2020_e1","SB2020_e1_29","VariableStudy",2,1,"perfume",3
"11216","SB2020_e1","SB2020_e1_29","VariableStudy",2,1,"anomaly",2
"11217","SB2020_e1","SB2020_e1_29","VariableStudy",2,0,"hairpin",4
"11218","SB2020_e1","SB2020_e1_29","VariableStudy",2,1,"protein",6
"11219","SB2020_e1","SB2020_e1_29","VariableStudy",2,1,"mastiff",5
"11220","SB2020_e1","SB2020_e1_29","VariableStudy",2,1,"warhead",5
"11221","SB2020_e1","SB2020_e1_29","VariableStudy",2,1,"tableau",2
"11222","SB2020_e1","SB2020_e1_29","VariableStudy",2,0,"outrage",3
"11223","SB2020_e1","SB2020_e1_29","VariableStudy",2,1,"trickle",4
"11224","SB2020_e1","SB2020_e1_29","VariableStudy",2,0,"cleaner",3
"11225","SB2020_e1","SB2020_e1_29","VariableStudy",2,0,"hessian",1
"11226","SB2020_e1","SB2020_e1_29","VariableStudy",2,0,"pastime",1
"11227","SB2020_e1","SB2020_e1_29","VariableStudy",2,1,"tenancy",4
"11228","SB2020_e1","SB2020_e1_29","VariableStudy",2,1,"edifice",5
"11229","SB2020_e1","SB2020_e1_29","VariableStudy",2,1,"anatomy",3
"11230","SB2020_e1","SB2020_e1_29","VariableStudy",2,0,"bastion",4
"11231","SB2020_e1","SB2020_e1_29","VariableStudy",2,0,"spiller",5
"11232","SB2020_e1","SB2020_e1_29","VariableStudy",2,1,"squeeze",3
"11233","SB2020_e1","SB2020_e1_29","VariableStudy",2,0,"tobacco",2
"11234","SB2020_e1","SB2020_e1_29","VariableStudy",2,0,"boulder",1
"11235","SB2020_e1","SB2020_e1_29","VariableStudy",2,1,"showman",3
"11236","SB2020_e1","SB2020_e1_29","VariableStudy",2,1,"destiny",6
"11237","SB2020_e1","SB2020_e1_29","VariableStudy",2,0,"malaise",3
"11238","SB2020_e1","SB2020_e1_29","VariableStudy",2,1,"caliper",4
"11239","SB2020_e1","SB2020_e1_29","VariableStudy",2,1,"alumnae",5
"11240","SB2020_e1","SB2020_e1_29","VariableStudy",2,0,"consort",5
"11241","SB2020_e1","SB2020_e1_29","VariableStudy",2,1,"regency",6
"11242","SB2020_e1","SB2020_e1_29","VariableStudy",2,0,"kinetic",2
"11243","SB2020_e1","SB2020_e1_29","VariableStudy",2,0,"dessert",3
"11244","SB2020_e1","SB2020_e1_29","VariableStudy",2,0,"harness",4
"11245","SB2020_e1","SB2020_e1_29","VariableStudy",2,0,"airport",3
"11246","SB2020_e1","SB2020_e1_29","VariableStudy",2,1,"digital",6
"11247","SB2020_e1","SB2020_e1_29","VariableStudy",2,0,"abandon",5
"11248","SB2020_e1","SB2020_e1_29","VariableStudy",2,0,"pleader",3
"11249","SB2020_e1","SB2020_e1_29","VariableStudy",2,1,"diocese",4
